Favorite,Commercial Part No,Part No,Reference,Marketing Status,Unit Price for 10kU (US$),Frequency,Core,SPI,UART,Ethernet,Ethernet Port,Quad SPI Total,QUADSPI,OCTOSPI
,STM32G473CEU3,STM32G473CE,STM32G473CEUx,Active,5.0025,170 MHz,Arm Cortex-M4,3,1,,0,1,1,0
,STM32G473CEU3F,STM32G473CE,STM32G473CEUx,Preview,NA,170 MHz,Arm Cortex-M4,3,1,,0,1,1,0
,STM32G473CEU3TR,STM32G473CE,STM32G473CEUx,Active,5.0025,170 MHz,Arm Cortex-M4,3,1,,0,1,1,0
,STM32G473CEU6,STM32G473CE,STM32G473CEUx,Active,4.6752,170 MHz,Arm Cortex-M4,3,1,,0,1,1,0
,STM32G473CEU6F,STM32G473CE,STM32G473CEUx,Preview,NA,170 MHz,Arm Cortex-M4,3,1,,0,1,1,0
,STM32G473MBT6,STM32G473MB,STM32G473MBTx,Active,4.2548,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473MCT3,STM32G473MC,STM32G473MCTx,Active,5.0371,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473MCT3TR,STM32G473MC,STM32G473MCTx,Active,5.0371,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473MCT6,STM32G473MC,STM32G473MCTx,Active,4.7076,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473MCT6TR,STM32G473MC,STM32G473MCTx,Active,4.7076,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473MET3,STM32G473ME,STM32G473METx,Active,5.8677,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473MET6,STM32G473ME,STM32G473METx,Active,5.4838,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473MEY3TR,STM32G473ME,STM32G473MEYx,Active,5.8677,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473MEY6TR,STM32G473ME,STM32G473MEYx,Active,5.4838,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473PBI6,STM32G473PB,STM32G473PBIx,Active,4.8045,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473PCI6,STM32G473PC,STM32G473PCIx,Active,5.2574,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473PEI6,STM32G473PE,STM32G473PEIx,Active,6.0337,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473QBT6,STM32G473QB,STM32G473QBTx,Active,4.8693,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473QCT6,STM32G473QC,STM32G473QCTx,Active,5.3221,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473QET6,STM32G473QE,STM32G473QETx,Active,6.0983,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473RBT6,STM32G473RB,STM32G473RBTx,Active,3.802,170 MHz,Arm Cortex-M4,3,2,,0,1,1,0
,STM32G473RBT6TR,STM32G473RB,STM32G473RBTx,Active,3.802,170 MHz,Arm Cortex-M4,3,2,,0,1,1,0
,STM32G473RCT6,STM32G473RC,STM32G473RCTx,Active,4.2548,170 MHz,Arm Cortex-M4,3,2,,0,1,1,0
,STM32G473RCT6TR,STM32G473RC,STM32G473RCTx,Active,4.2548,170 MHz,Arm Cortex-M4,3,2,,0,1,1,0
,STM32G473RET3,STM32G473RE,STM32G473RETx,Active,5.3832,170 MHz,Arm Cortex-M4,3,2,,0,1,1,0
,STM32G473RET3TR,STM32G473RE,STM32G473RETx,Active,5.3832,170 MHz,Arm Cortex-M4,3,2,,0,1,1,0
,STM32G473RET6,STM32G473RE,STM32G473RETx,Active,5.031,170 MHz,Arm Cortex-M4,3,2,,0,1,1,0
,STM32G473RET6TR,STM32G473RE,STM32G473RETx,Active,5.031,170 MHz,Arm Cortex-M4,3,2,,0,1,1,0
,STM32G473VBH3,STM32G473VB,STM32G473VBHx,Active,4.6218,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473VBH6,STM32G473VB,STM32G473VBHx,Active,4.3195,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473VBT6,STM32G473VB,STM32G473VBTx,Active,4.3195,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473VCH3,STM32G473VC,STM32G473VCHx,Active,5.1063,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473VCH3TR,STM32G473VC,STM32G473VCHx,Active,5.1063,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473VCH6,STM32G473VC,STM32G473VCHx,Active,4.7722,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473VCT3,STM32G473VC,STM32G473VCTx,Active,5.1063,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473VCT3TR,STM32G473VC,STM32G473VCTx,Active,5.1063,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473VCT6,STM32G473VC,STM32G473VCTx,Active,4.7722,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473VCT6TR,STM32G473VC,STM32G473VCTx,Active,4.7722,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473VEH3,STM32G473VE,STM32G473VEHx,Active,5.9369,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473VEH6,STM32G473VE,STM32G473VEHx,Active,5.5485,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473VEH6TR,STM32G473VE,STM32G473VEHx,Active,5.5485,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473VET3,STM32G473VE,STM32G473VETx,Active,5.9369,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473VET6,STM32G473VE,STM32G473VETx,Active,5.5485,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G473VET6TR,STM32G473VE,STM32G473VETx,Active,5.5485,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G474CBT3,STM32G474CB,STM32G474CBTx,Active,3.9561,170 MHz,Arm Cortex-M4,3,0,,0,1,1,0
,STM32G474CBT3TR,STM32G474CB,STM32G474CBTx,Active,3.9561,170 MHz,Arm Cortex-M4,3,0,,0,1,1,0
,STM32G474CBT6TR,STM32G474CB,STM32G474CBTx,Active,3.6973,170 MHz,Arm Cortex-M4,3,0,,0,1,1,0
,STM32G474CBU6,STM32G474CB,STM32G474CBUx,Active,3.6003,170 MHz,Arm Cortex-M4,3,1,,0,1,1,0
,STM32G474CCT6,STM32G474CC,STM32G474CCTx,Active,4.1501,170 MHz,Arm Cortex-M4,3,0,,0,1,1,0
,STM32G474CCT6TR,STM32G474CC,STM32G474CCTx,Active,NA,170 MHz,Arm Cortex-M4,3,0,,0,1,1,0
,STM32G474CCU3,STM32G474CC,STM32G474CCUx,Active,4.3368,170 MHz,Arm Cortex-M4,3,1,,0,1,1,0
,STM32G474CCU6,STM32G474CC,STM32G474CCUx,Active,4.0531,170 MHz,Arm Cortex-M4,3,1,,0,1,1,0
,STM32G474CET3,STM32G474CE,STM32G474CETx,Active,5.2712,170 MHz,Arm Cortex-M4,3,0,,0,1,1,0
,STM32G474CET3TR,STM32G474CE,STM32G474CETx,Active,5.2712,170 MHz,Arm Cortex-M4,3,0,,0,1,1,0
,STM32G474CET6,STM32G474CE,STM32G474CETx,Active,4.9263,170 MHz,Arm Cortex-M4,3,0,,0,1,1,0
,STM32G474CEU3,STM32G474CE,STM32G474CEUx,Proposal,NA,170 MHz,Arm Cortex-M4,3,1,,0,1,1,0
,STM32G474CEU6,STM32G474CE,STM32G474CEUx,Active,4.8293,170 MHz,Arm Cortex-M4,3,1,,0,1,1,0
,STM32G474CEU6TR,STM32G474CE,STM32G474CEUx,Active,4.8293,170 MHz,Arm Cortex-M4,3,1,,0,1,1,0
,STM32G474MBT3,STM32G474MB,STM32G474MBTx,Active,4.7175,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G474MBT3TR,STM32G474MB,STM32G474MBTx,Active,4.7175,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G474MBT6,STM32G474MB,STM32G474MBTx,Active,4.4088,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G474MBT6TR,STM32G474MB,STM32G474MBTx,Active,4.4088,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G474MCT3,STM32G474MC,STM32G474MCTx,Active,5.202,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G474MCT6,STM32G474MC,STM32G474MCTx,Active,4.8616,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G474MET3,STM32G474ME,STM32G474METx,Active,6.0324,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G474MET6,STM32G474ME,STM32G474METx,Active,5.6379,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G474MEY3TR,STM32G474ME,STM32G474MEYx,Active,6.0324,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G474MEY6TR,STM32G474ME,STM32G474MEYx,Active,5.6379,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G474PBI6,STM32G474PB,STM32G474PBIx,Active,4.9587,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G474PCI6,STM32G474PC,STM32G474PCIx,Active,5.4115,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G474PEI6,STM32G474PE,STM32G474PEIx,Active,6.1876,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G474PEI6TR,STM32G474PE,STM32G474PEIx,Active,6.1876,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
,STM32G474QBT6,STM32G474QB,STM32G474QBTx,Active,5.0234,170 MHz,Arm Cortex-M4,4,2,,0,1,1,0
